#Planet: 0.8000 Mjup, 1.5000 Rjup, 0.050 au 
#Star: 1.000 Msun, 1.778 Lsun 
#Spectrum: 1096 ergs/s/cm2, scaled-solar, [0.600,91.200] nm
#Tutorial example planet w/ 10xZ_solar H,He,C,O. Scaled solar spectrum.
r,r/Rp,v,T,rho,heat_ion
50980274187.4,4.754,1.07869e+06,1.91443e+03,1.20274e-18,9.58493e-12
51004273659.4,4.756,1.07953e+06,1.91310e+03,1.20068e-18,9.56393e-12
51028273131.5,4.758,1.08036e+06,1.91176e+03,1.19863e-18,9.54299e-12
51052272603.5,4.761,1.08120e+06,1.91043e+03,1.19657e-18,9.52211e-12
51076272075.5,4.763,1.08203e+06,1.90910e+03,1.19453e-18,9.50128e-12
51100271547.5,4.765,1.08287e+06,1.90777e+03,1.19249e-18,9.48051e-12
51124271019.6,4.767,1.08370e+06,1.90644e+03,1.19045e-18,9.45980e-12
51148270491.6,4.770,1.08454e+06,1.90511e+03,1.18841e-18,9.43915e-12
51172269963.6,4.772,1.08537e+06,1.90378e+03,1.18639e-18,9.41855e-12
51196269435.7,4.774,1.08621e+06,1.90246e+03,1.18436e-18,9.39801e-12
51220268907.7,4.776,1.08704e+06,1.90114e+03,1.18234e-18,9.37753e-12
51244268379.7,4.779,1.08788e+06,1.89982e+03,1.18033e-18,9.35711e-12
51268267851.8,4.781,1.08871e+06,1.89850e+03,1.17832e-18,9.33674e-12
51292267323.8,4.783,1.08955e+06,1.89718e+03,1.17631e-18,9.31642e-12
51316266795.8,4.785,1.09039e+06,1.89587e+03,1.17431e-18,9.29617e-12
51340266267.9,4.788,1.09122e+06,1.89456e+03,1.17232e-18,9.27597e-12
51364265739.9,4.790,1.09206e+06,1.89324e+03,1.17033e-18,9.25582e-12
51388265211.9,4.792,1.09289e+06,1.89193e+03,1.16834e-18,9.23573e-12
51412264684.0,4.794,1.09373e+06,1.89062e+03,1.16635e-18,9.21570e-12
51436264156.0,4.796,1.09457e+06,1.88932e+03,1.16438e-18,9.19572e-12
51460263628.0,4.799,1.09540e+06,1.88801e+03,1.16240e-18,9.17580e-12
51484263100.0,4.801,1.09624e+06,1.88671e+03,1.16043e-18,9.15593e-12
51508262572.1,4.803,1.09708e+06,1.88541e+03,1.15847e-18,9.13611e-12
51532262044.1,4.805,1.09791e+06,1.88411e+03,1.15651e-18,9.11636e-12
51556261516.1,4.808,1.09875e+06,1.88281e+03,1.15455e-18,9.09665e-12
51580260988.2,4.810,1.09959e+06,1.88151e+03,1.15260e-18,9.07700e-12
51604260460.2,4.812,1.10042e+06,1.88022e+03,1.15065e-18,9.05740e-12
51628259932.2,4.814,1.10126e+06,1.87892e+03,1.14871e-18,9.03786e-12
51652259404.3,4.817,1.10210e+06,1.87763e+03,1.14677e-18,9.01837e-12
51676258876.3,4.819,1.10293e+06,1.87634e+03,1.14483e-18,8.99893e-12
51700258348.3,4.821,1.10377e+06,1.87505e+03,1.14290e-18,8.97955e-12
51724257820.4,4.823,1.10461e+06,1.87376e+03,1.14098e-18,8.96022e-12
51748257292.4,4.826,1.10545e+06,1.87248e+03,1.13906e-18,8.94094e-12
51772256764.4,4.828,1.10628e+06,1.87120e+03,1.13714e-18,8.92171e-12
51796256236.5,4.830,1.10712e+06,1.86991e+03,1.13523e-18,8.90254e-12
51820255708.5,4.832,1.10796e+06,1.86863e+03,1.13332e-18,8.88342e-12
51844255180.5,4.835,1.10880e+06,1.86735e+03,1.13141e-18,8.86435e-12
51868254652.6,4.837,1.10963e+06,1.86608e+03,1.12951e-18,8.84534e-12
51892254124.6,4.839,1.11047e+06,1.86480e+03,1.12762e-18,8.82637e-12
51916253596.6,4.841,1.11131e+06,1.86353e+03,1.12573e-18,8.80746e-12
51940253068.6,4.843,1.11215e+06,1.86225e+03,1.12384e-18,8.78860e-12
51964252540.7,4.846,1.11299e+06,1.86098e+03,1.12195e-18,8.76979e-12
51988252012.7,4.848,1.11382e+06,1.85971e+03,1.12008e-18,8.75103e-12
52012251484.7,4.850,1.11466e+06,1.85844e+03,1.11820e-18,8.73233e-12
52036250956.8,4.852,1.11550e+06,1.85718e+03,1.11633e-18,8.71367e-12
52060250428.8,4.855,1.11634e+06,1.85591e+03,1.11446e-18,8.69506e-12
52084249900.8,4.857,1.11718e+06,1.85465e+03,1.11260e-18,8.67651e-12
52108249372.9,4.859,1.11802e+06,1.85339e+03,1.11074e-18,8.65800e-12
52132248844.9,4.861,1.11886e+06,1.85213e+03,1.10889e-18,8.63955e-12
52156248316.9,4.864,1.11969e+06,1.85087e+03,1.10704e-18,8.62114e-12
52180247789.0,4.866,1.12053e+06,1.84961e+03,1.10519e-18,8.60279e-12
52204247261.0,4.868,1.12137e+06,1.84836e+03,1.10335e-18,8.58448e-12
52228246733.0,4.870,1.12221e+06,1.84710e+03,1.10151e-18,8.56623e-12
52252246205.1,4.873,1.12305e+06,1.84585e+03,1.09968e-18,8.54802e-12
52276245677.1,4.875,1.12389e+06,1.84460e+03,1.09785e-18,8.52986e-12
52300245149.1,4.877,1.12473e+06,1.84335e+03,1.09602e-18,8.51175e-12
52324244621.2,4.879,1.12557e+06,1.84210e+03,1.09420e-18,8.49369e-12
52348244093.2,4.882,1.12641e+06,1.84086e+03,1.09238e-18,8.47568e-12
52372243565.2,4.884,1.12725e+06,1.83961e+03,1.09057e-18,8.45772e-12
52396243037.2,4.886,1.12809e+06,1.83837e+03,1.08876e-18,8.43981e-12
52420242509.3,4.888,1.12893e+06,1.83713e+03,1.08695e-18,8.42194e-12
52444241981.3,4.890,1.12977e+06,1.83589e+03,1.08515e-18,8.40412e-12
52468241453.3,4.893,1.13061e+06,1.83465e+03,1.08335e-18,8.38635e-12
52492240925.4,4.895,1.13145e+06,1.83342e+03,1.08156e-18,8.36863e-12
52516240397.4,4.897,1.13229e+06,1.83218e+03,1.07977e-18,8.35096e-12
52540239869.4,4.899,1.13313e+06,1.83095e+03,1.07798e-18,8.33333e-12
52564239341.5,4.902,1.13397e+06,1.82971e+03,1.07620e-18,8.31575e-12
52588238813.5,4.904,1.13481e+06,1.82848e+03,1.07442e-18,8.29822e-12
52612238285.5,4.906,1.13565e+06,1.82726e+03,1.07265e-18,8.28073e-12
52636237757.6,4.908,1.13649e+06,1.82603e+03,1.07088e-18,8.26329e-12
52660237229.6,4.911,1.13733e+06,1.82480e+03,1.06911e-18,8.24590e-12
52684236701.6,4.913,1.13817e+06,1.82358e+03,1.06735e-18,8.22856e-12
52708236173.7,4.915,1.13901e+06,1.82235e+03,1.06559e-18,8.21126e-12
52732235645.7,4.917,1.13985e+06,1.82113e+03,1.06383e-18,8.19400e-12
52756235117.7,4.920,1.14069e+06,1.81991e+03,1.06208e-18,8.17680e-12
52780234589.7,4.922,1.14153e+06,1.81869e+03,1.06034e-18,8.15964e-12
52804234061.8,4.924,1.14237e+06,1.81748e+03,1.05859e-18,8.14252e-12
52828233533.8,4.926,1.14321e+06,1.81626e+03,1.05685e-18,8.12545e-12
52852233005.8,4.928,1.14406e+06,1.81505e+03,1.05512e-18,8.10843e-12
52876232477.9,4.931,1.14490e+06,1.81384e+03,1.05338e-18,8.09145e-12
52900231949.9,4.933,1.14574e+06,1.81262e+03,1.05166e-18,8.07452e-12
52924231421.9,4.935,1.14658e+06,1.81142e+03,1.04993e-18,8.05763e-12
52948230894.0,4.937,1.14742e+06,1.81021e+03,1.04821e-18,8.04079e-12
52972230366.0,4.940,1.14826e+06,1.80900e+03,1.04649e-18,8.02399e-12
52996229838.0,4.942,1.14910e+06,1.80780e+03,1.04478e-18,8.00723e-12
53020229310.1,4.944,1.14995e+06,1.80659e+03,1.04307e-18,7.99052e-12
53044228782.1,4.946,1.15079e+06,1.80539e+03,1.04136e-18,7.97386e-12
53068228254.1,4.949,1.15163e+06,1.80419e+03,1.03966e-18,7.95724e-12
53092227726.2,4.951,1.15247e+06,1.80299e+03,1.03796e-18,7.94066e-12
53116227198.2,4.953,1.15331e+06,1.80179e+03,1.03627e-18,7.92413e-12
53140226670.2,4.955,1.15416e+06,1.80060e+03,1.03458e-18,7.90764e-12
53164226142.3,4.958,1.15500e+06,1.79940e+03,1.03289e-18,7.89119e-12
53188225614.3,4.960,1.15584e+06,1.79821e+03,1.03121e-18,7.87479e-12
53212225086.3,4.962,1.15668e+06,1.79702e+03,1.02953e-18,7.85843e-12
53236224558.3,4.964,1.15752e+06,1.79583e+03,1.02785e-18,7.84212e-12
53260224030.4,4.967,1.15837e+06,1.79464e+03,1.02618e-18,7.82584e-12
53284223502.4,4.969,1.15921e+06,1.79345e+03,1.02451e-18,7.80961e-12
53308222974.4,4.971,1.16005e+06,1.79226e+03,1.02284e-18,7.79343e-12
53332222446.5,4.973,1.16089e+06,1.79108e+03,1.02118e-18,7.77728e-12
53356221918.5,4.975,1.16174e+06,1.78990e+03,1.01952e-18,7.76118e-12
53380221390.5,4.978,1.16258e+06,1.78872e+03,1.01787e-18,7.74512e-12
53404220862.6,4.980,1.16342e+06,1.78754e+03,1.01621e-18,7.72911e-12
53428220334.6,4.982,1.16427e+06,1.78636e+03,1.01457e-18,7.71313e-12
53452219806.6,4.984,1.16511e+06,1.78518e+03,1.01292e-18,7.69720e-12
53476219278.7,4.987,1.16595e+06,1.78400e+03,1.01128e-18,7.68131e-12
53500218750.7,4.989,1.16680e+06,1.78283e+03,1.00964e-18,7.66546e-12
53524218222.7,4.991,1.16764e+06,1.78166e+03,1.00801e-18,7.64965e-12
53548217694.8,4.993,1.16848e+06,1.78048e+03,1.00638e-18,7.63388e-12
53572217166.8,4.996,1.16933e+06,1.77931e+03,1.00475e-18,7.61816e-12
53596216638.8,4.998,1.17017e+06,1.77815e+03,1.00313e-18,7.60248e-12
53620216110.8,5.000,1.17101e+06,1.77698e+03,1.00151e-18,7.58683e-12
53644215582.9,5.002,1.17186e+06,1.77581e+03,9.99895e-19,7.57123e-12
53668215054.9,5.005,1.17270e+06,1.77465e+03,9.98282e-19,7.55567e-12
53692214526.9,5.007,1.17354e+06,1.77349e+03,9.96672e-19,7.54015e-12
53716213999.0,5.009,1.17439e+06,1.77232e+03,9.95067e-19,7.52467e-12
53740213471.0,5.011,1.17523e+06,1.77116e+03,9.93464e-19,7.50923e-12
53764212943.0,5.014,1.17608e+06,1.77000e+03,9.91865e-19,7.49383e-12
53788212415.1,5.016,1.17692e+06,1.76885e+03,9.90269e-19,7.47848e-12
53812211887.1,5.018,1.17776e+06,1.76769e+03,9.88677e-19,7.46316e-12
53836211359.1,5.020,1.17861e+06,1.76654e+03,9.87088e-19,7.44788e-12
53860210831.2,5.022,1.17945e+06,1.76538e+03,9.85503e-19,7.43264e-12
53884210303.2,5.025,1.18030e+06,1.76423e+03,9.83921e-19,7.41744e-12
53908209775.2,5.027,1.18114e+06,1.76308e+03,9.82342e-19,7.40228e-12
53932209247.3,5.029,1.18199e+06,1.76193e+03,9.80767e-19,7.38716e-12
53956208719.3,5.031,1.18283e+06,1.76078e+03,9.79195e-19,7.37208e-12
53980208191.3,5.034,1.18367e+06,1.75964e+03,9.77626e-19,7.35704e-12
54004207663.4,5.036,1.18452e+06,1.75849e+03,9.76061e-19,7.34204e-12
54028207135.4,5.038,1.18536e+06,1.75735e+03,9.74499e-19,7.32707e-12
54052206607.4,5.040,1.18621e+06,1.75621e+03,9.72940e-19,7.31215e-12
54076206079.4,5.043,1.18705e+06,1.75507e+03,9.71385e-19,7.29726e-12
54100205551.5,5.045,1.18790e+06,1.75393e+03,9.69833e-19,7.28241e-12
54124205023.5,5.047,1.18874e+06,1.75279e+03,9.68284e-19,7.26761e-12
54148204495.5,5.049,1.18959e+06,1.75165e+03,9.66739e-19,7.25283e-12
54172203967.6,5.052,1.19043e+06,1.75052e+03,9.65197e-19,7.23810e-12
54196203439.6,5.054,1.19128e+06,1.74938e+03,9.63658e-19,7.22341e-12
54220202911.6,5.056,1.19212e+06,1.74825e+03,9.62122e-19,7.20875e-12
54244202383.7,5.058,1.19297e+06,1.74712e+03,9.60590e-19,7.19413e-12
54268201855.7,5.061,1.19382e+06,1.74599e+03,9.59061e-19,7.17955e-12
54292201327.7,5.063,1.19466e+06,1.74486e+03,9.57535e-19,7.16501e-12
54316200799.8,5.065,1.19551e+06,1.74374e+03,9.56012e-19,7.15050e-12
54340200271.8,5.067,1.19635e+06,1.74261e+03,9.54493e-19,7.13603e-12
54364199743.8,5.069,1.19720e+06,1.74149e+03,9.52976e-19,7.12160e-12
54388199215.9,5.072,1.19804e+06,1.74036e+03,9.51463e-19,7.10721e-12
54412198687.9,5.074,1.19889e+06,1.73924e+03,9.49954e-19,7.09285e-12
54436198159.9,5.076,1.19974e+06,1.73812e+03,9.48447e-19,7.07853e-12
54460197631.9,5.078,1.20058e+06,1.73700e+03,9.46943e-19,7.06425e-12
54484197104.0,5.081,1.20143e+06,1.73588e+03,9.45443e-19,7.05000e-12
54508196576.0,5.083,1.20227e+06,1.73477e+03,9.43946e-19,7.03579e-12
54532196048.0,5.085,1.20312e+06,1.73365e+03,9.42452e-19,7.02162e-12
54556195520.1,5.087,1.20397e+06,1.73254e+03,9.40961e-19,7.00748e-12
54580194992.1,5.090,1.20481e+06,1.73143e+03,9.39473e-19,6.99338e-12
54604194464.1,5.092,1.20566e+06,1.73032e+03,9.37988e-19,6.97931e-12
54628193936.2,5.094,1.20651e+06,1.72921e+03,9.36507e-19,6.96528e-12
54652193408.2,5.096,1.20735e+06,1.72810e+03,9.35029e-19,6.95129e-12
54676192880.2,5.099,1.20820e+06,1.72699e+03,9.33553e-19,6.93733e-12
54700192352.3,5.101,1.20905e+06,1.72589e+03,9.32081e-19,6.92341e-12
54724191824.3,5.103,1.20989e+06,1.72478e+03,9.30612e-19,6.90953e-12
54748191296.3,5.105,1.21074e+06,1.72368e+03,9.29146e-19,6.89568e-12
54772190768.4,5.108,1.21159e+06,1.72258e+03,9.27683e-19,6.88186e-12
54796190240.4,5.110,1.21243e+06,1.72148e+03,9.26223e-19,6.86808e-12
54820189712.4,5.112,1.21328e+06,1.72038e+03,9.24766e-19,6.85434e-12
54844189184.5,5.114,1.21413e+06,1.71928e+03,9.23312e-19,6.84063e-12
54868188656.5,5.116,1.21497e+06,1.71818e+03,9.21861e-19,6.82695e-12
54892188128.5,5.119,1.21582e+06,1.71709e+03,9.20414e-19,6.81331e-12
54916187600.5,5.121,1.21667e+06,1.71599e+03,9.18969e-19,6.79970e-12
54940187072.6,5.123,1.21752e+06,1.71490e+03,9.17527e-19,6.78613e-12
54964186544.6,5.125,1.21836e+06,1.71381e+03,9.16089e-19,6.77260e-12
54988186016.6,5.128,1.21921e+06,1.71272e+03,9.14653e-19,6.75910e-12
55012185488.7,5.130,1.22006e+06,1.71163e+03,9.13220e-19,6.74563e-12
55036184960.7,5.132,1.22091e+06,1.71054e+03,9.11790e-19,6.73219e-12
55060184432.7,5.134,1.22175e+06,1.70946e+03,9.10364e-19,6.71879e-12
55084183904.8,5.137,1.22260e+06,1.70837e+03,9.08940e-19,6.70543e-12
55108183376.8,5.139,1.22345e+06,1.70729e+03,9.07519e-19,6.69210e-12
55132182848.8,5.141,1.22430e+06,1.70621e+03,9.06101e-19,6.67880e-12
55156182320.9,5.143,1.22515e+06,1.70513e+03,9.04686e-19,6.66554e-12
55180181792.9,5.146,1.22599e+06,1.70405e+03,9.03274e-19,6.65230e-12
55204181264.9,5.148,1.22684e+06,1.70297e+03,9.01865e-19,6.63911e-12
55228180737.0,5.150,1.22769e+06,1.70189e+03,9.00459e-19,6.62594e-12
55252180209.0,5.152,1.22854e+06,1.70081e+03,8.99056e-19,6.61281e-12
55276179681.0,5.155,1.22939e+06,1.69974e+03,8.97655e-19,6.59972e-12
55300179153.1,5.157,1.23024e+06,1.69867e+03,8.96258e-19,6.58665e-12
55324178625.1,5.159,1.23108e+06,1.69759e+03,8.94863e-19,6.57362e-12
55348178097.1,5.161,1.23193e+06,1.69652e+03,8.93472e-19,6.56062e-12
55372177569.1,5.163,1.23278e+06,1.69545e+03,8.92083e-19,6.54765e-12
55396177041.2,5.166,1.23363e+06,1.69439e+03,8.90697e-19,6.53472e-12
55420176513.2,5.168,1.23448e+06,1.69332e+03,8.89314e-19,6.52182e-12
55444175985.2,5.170,1.23533e+06,1.69225e+03,8.87934e-19,6.50895e-12
55468175457.3,5.172,1.23618e+06,1.69119e+03,8.86556e-19,6.49612e-12
55492174929.3,5.175,1.23702e+06,1.69012e+03,8.85182e-19,6.48331e-12
55516174401.3,5.177,1.23787e+06,1.68906e+03,8.83810e-19,6.47054e-12
55540173873.4,5.179,1.23872e+06,1.68800e+03,8.82441e-19,6.45780e-12
55564173345.4,5.181,1.23957e+06,1.68694e+03,8.81075e-19,6.44509e-12
55588172817.4,5.184,1.24042e+06,1.68588e+03,8.79712e-19,6.43242e-12
55612172289.5,5.186,1.24127e+06,1.68483e+03,8.78352e-19,6.41977e-12
55636171761.5,5.188,1.24212e+06,1.68377e+03,8.76994e-19,6.40716e-12
55660171233.5,5.190,1.24297e+06,1.68272e+03,8.75639e-19,6.39458e-12
55684170705.6,5.193,1.24382e+06,1.68166e+03,8.74287e-19,6.38203e-12
55708170177.6,5.195,1.24467e+06,1.68061e+03,8.72938e-19,6.36951e-12
55732169649.6,5.197,1.24552e+06,1.67956e+03,8.71591e-19,6.35703e-12
55756169121.6,5.199,1.24637e+06,1.67851e+03,8.70248e-19,6.34457e-12
55780168593.7,5.202,1.24722e+06,1.67746e+03,8.68907e-19,6.33215e-12
55804168065.7,5.204,1.24807e+06,1.67642e+03,8.67568e-19,6.31975e-12
55828167537.7,5.206,1.24891e+06,1.67537e+03,8.66233e-19,6.30739e-12
55852167009.8,5.208,1.24976e+06,1.67432e+03,8.64900e-19,6.29506e-12
55876166481.8,5.210,1.25061e+06,1.67328e+03,8.63570e-19,6.28276e-12
55900165953.8,5.213,1.25146e+06,1.67224e+03,8.62243e-19,6.27049e-12
55924165425.9,5.215,1.25231e+06,1.67120e+03,8.60918e-19,6.25825e-12
55948164897.9,5.217,1.25316e+06,1.67016e+03,8.59596e-19,6.24604e-12
55972164369.9,5.219,1.25401e+06,1.66912e+03,8.58277e-19,6.23386e-12
55996163842.0,5.222,1.25486e+06,1.66808e+03,8.56961e-19,6.22171e-12
56020163314.0,5.224,1.25571e+06,1.66705e+03,8.55647e-19,6.20959e-12
56044162786.0,5.226,1.25656e+06,1.66601e+03,8.54336e-19,6.19750e-12
56068162258.1,5.228,1.25742e+06,1.66498e+03,8.53027e-19,6.18544e-12
56092161730.1,5.231,1.25827e+06,1.66394e+03,8.51721e-19,6.17341e-12
56116161202.1,5.233,1.25912e+06,1.66291e+03,8.50418e-19,6.16142e-12
56140160674.2,5.235,1.25997e+06,1.66188e+03,8.49118e-19,6.14945e-12
56164160146.2,5.237,1.26082e+06,1.66085e+03,8.47820e-19,6.13751e-12
56188159618.2,5.240,1.26167e+06,1.65983e+03,8.46525e-19,6.12560e-12
56212159090.2,5.242,1.26252e+06,1.65880e+03,8.45232e-19,6.11372e-12
56236158562.3,5.244,1.26337e+06,1.65777e+03,8.43942e-19,6.10186e-12
56260158034.3,5.246,1.26422e+06,1.65675e+03,8.42655e-19,6.09004e-12
56284157506.3,5.249,1.26507e+06,1.65573e+03,8.41370e-19,6.07825e-12
56308156978.4,5.251,1.26592e+06,1.65470e+03,8.40088e-19,6.06649e-12
56332156450.4,5.253,1.26677e+06,1.65368e+03,8.38809e-19,6.05475e-12
56356155922.4,5.255,1.26762e+06,1.65266e+03,8.37532e-19,6.04305e-12
56380155394.5,5.257,1.26847e+06,1.65165e+03,8.36257e-19,6.03137e-12
56404154866.5,5.260,1.26933e+06,1.65063e+03,8.34986e-19,6.01972e-12
56428154338.5,5.262,1.27018e+06,1.64961e+03,8.33716e-19,6.00810e-12
56452153810.6,5.264,1.27103e+06,1.64860e+03,8.32450e-19,5.99651e-12
56476153282.6,5.266,1.27188e+06,1.64758e+03,8.31186e-19,5.98495e-12
56500152754.6,5.269,1.27273e+06,1.64657e+03,8.29924e-19,5.97341e-12
56524152226.7,5.271,1.27358e+06,1.64556e+03,8.28665e-19,5.96191e-12
56548151698.7,5.273,1.27443e+06,1.64455e+03,8.27409e-19,5.95043e-12
56572151170.7,5.275,1.27529e+06,1.64354e+03,8.26155e-19,5.93898e-12
56596150642.7,5.278,1.27614e+06,1.64253e+03,8.24904e-19,5.92756e-12
56620150114.8,5.280,1.27699e+06,1.64153e+03,8.23655e-19,5.91617e-12
56644149586.8,5.282,1.27784e+06,1.64052e+03,8.22408e-19,5.90480e-12
56668149058.8,5.284,1.27869e+06,1.63952e+03,8.21165e-19,5.89346e-12
56692148530.9,5.287,1.27954e+06,1.63851e+03,8.19923e-19,5.88215e-12
56716148002.9,5.289,1.28040e+06,1.63751e+03,8.18684e-19,5.87087e-12
56740147474.9,5.291,1.28125e+06,1.63651e+03,8.17448e-19,5.85962e-12
56764146947.0,5.293,1.28210e+06,1.63551e+03,8.16214e-19,5.84839e-12
56788146419.0,5.296,1.28295e+06,1.63451e+03,8.14983e-19,5.83719e-12
56812145891.0,5.298,1.28380e+06,1.63351e+03,8.13754e-19,5.82602e-12
56836145363.1,5.300,1.28466e+06,1.63252e+03,8.12528e-19,5.81487e-12
56860144835.1,5.302,1.28551e+06,1.63152e+03,8.11304e-19,5.80376e-12
56884144307.1,5.304,1.28636e+06,1.63053e+03,8.10082e-19,5.79267e-12
56908143779.2,5.307,1.28721e+06,1.62954e+03,8.08863e-19,5.78160e-12
56932143251.2,5.309,1.28807e+06,1.62854e+03,8.07646e-19,5.77057e-12
56956142723.2,5.311,1.28892e+06,1.62755e+03,8.06432e-19,5.75956e-12
56980142195.3,5.313,1.28977e+06,1.62656e+03,8.05221e-19,5.74857e-12
57004141667.3,5.316,1.29062e+06,1.62558e+03,8.04011e-19,5.73762e-12
57028141139.3,5.318,1.29148e+06,1.62459e+03,8.02804e-19,5.72669e-12
57052140611.3,5.320,1.29233e+06,1.62360e+03,8.01600e-19,5.71578e-12
57076140083.4,5.322,1.29318e+06,1.62262e+03,8.00398e-19,5.70491e-12
57100139555.4,5.325,1.29403e+06,1.62163e+03,7.99198e-19,5.69406e-12
57124139027.4,5.327,1.29489e+06,1.62065e+03,7.98001e-19,5.68323e-12
57148138499.5,5.329,1.29574e+06,1.61967e+03,7.96806e-19,5.67243e-12
57172137971.5,5.331,1.29659e+06,1.61869e+03,7.95613e-19,5.66166e-12
57196137443.5,5.334,1.29745e+06,1.61771e+03,7.94423e-19,5.65092e-12
57220136915.6,5.336,1.29830e+06,1.61673e+03,7.93235e-19,5.64020e-12
57244136387.6,5.338,1.29915e+06,1.61575e+03,7.92050e-19,5.62950e-12
57268135859.6,5.340,1.30000e+06,1.61478e+03,7.90867e-19,5.61883e-12
57292135331.7,5.343,1.30086e+06,1.61380e+03,7.89686e-19,5.60819e-12
57316134803.7,5.345,1.30171e+06,1.61283e+03,7.88508e-19,5.59758e-12
57340134275.7,5.347,1.30256e+06,1.61186e+03,7.87332e-19,5.58699e-12
57364133747.8,5.349,1.30342e+06,1.61089e+03,7.86158e-19,5.57642e-12
57388133219.8,5.351,1.30427e+06,1.60992e+03,7.84987e-19,5.56588e-12
57412132691.8,5.354,1.30512e+06,1.60895e+03,7.83817e-19,5.55537e-12
57436132163.8,5.356,1.30598e+06,1.60798e+03,7.82651e-19,5.54488e-12
57460131635.9,5.358,1.30683e+06,1.60701e+03,7.81486e-19,5.53441e-12
57484131107.9,5.360,1.30769e+06,1.60604e+03,7.80324e-19,5.52398e-12
57508130579.9,5.363,1.30854e+06,1.60508e+03,7.79164e-19,5.51356e-12
57532130052.0,5.365,1.30939e+06,1.60412e+03,7.78007e-19,5.50317e-12
57556129524.0,5.367,1.31025e+06,1.60315e+03,7.76852e-19,5.49281e-12
57580128996.0,5.369,1.31110e+06,1.60219e+03,7.75699e-19,5.48247e-12
57604128468.1,5.372,1.31195e+06,1.60123e+03,7.74548e-19,5.47216e-12
57628127940.1,5.374,1.31281e+06,1.60027e+03,7.73400e-19,5.46187e-12
57652127412.1,5.376,1.31366e+06,1.59931e+03,7.72254e-19,5.45160e-12
57676126884.2,5.378,1.31452e+06,1.59836e+03,7.71110e-19,5.44136e-12
57700126356.2,5.381,1.31537e+06,1.59740e+03,7.69968e-19,5.43115e-12
57724125828.2,5.383,1.31622e+06,1.59644e+03,7.68829e-19,5.42096e-12
57748125300.3,5.385,1.31708e+06,1.59549e+03,7.67692e-19,5.41079e-12
57772124772.3,5.387,1.31793e+06,1.59454e+03,7.66557e-19,5.40065e-12
57796124244.3,5.390,1.31879e+06,1.59358e+03,7.65424e-19,5.39053e-12
57820123716.4,5.392,1.31964e+06,1.59263e+03,7.64294e-19,5.38044e-12
57844123188.4,5.394,1.32050e+06,1.59168e+03,7.63165e-19,5.37037e-12
57868122660.4,5.396,1.32135e+06,1.59074e+03,7.62039e-19,5.36032e-12
57892122132.4,5.398,1.32221e+06,1.58979e+03,7.60916e-19,5.35030e-12
57916121604.5,5.401,1.32306e+06,1.58884e+03,7.59794e-19,5.34030e-12
57940121076.5,5.403,1.32391e+06,1.58790e+03,7.58675e-19,5.33033e-12
57964120548.5,5.405,1.32477e+06,1.58695e+03,7.57558e-19,5.32038e-12
57988120020.6,5.407,1.32562e+06,1.58601e+03,7.56443e-19,5.31045e-12
58012119492.6,5.410,1.32648e+06,1.58507e+03,7.55330e-19,5.30055e-12
58036118964.6,5.412,1.32733e+06,1.58412e+03,7.54219e-19,5.29067e-12
58060118436.7,5.414,1.32819e+06,1.58318e+03,7.53111e-19,5.28082e-12
58084117908.7,5.416,1.32904e+06,1.58224e+03,7.52004e-19,5.27098e-12
58108117380.7,5.419,1.32990e+06,1.58131e+03,7.50900e-19,5.26117e-12
58132116852.8,5.421,1.33075e+06,1.58037e+03,7.49798e-19,5.25139e-12
58156116324.8,5.423,1.33161e+06,1.57943e+03,7.48699e-19,5.24163e-12
58180115796.8,5.425,1.33246e+06,1.57850e+03,7.47601e-19,5.23189e-12
58204115268.9,5.428,1.33332e+06,1.57756e+03,7.46506e-19,5.22217e-12
58228114740.9,5.430,1.33417e+06,1.57663e+03,7.45412e-19,5.21248e-12
58252114212.9,5.432,1.33503e+06,1.57570e+03,7.44321e-19,5.20281e-12
58276113685.0,5.434,1.33588e+06,1.57477e+03,7.43232e-19,5.19316e-12
58300113157.0,5.437,1.33674e+06,1.57384e+03,7.42145e-19,5.18354e-12
58324112629.0,5.439,1.33759e+06,1.57291e+03,7.41060e-19,5.17393e-12
58348112101.0,5.441,1.33845e+06,1.57198e+03,7.39977e-19,5.16435e-12
58372111573.1,5.443,1.33931e+06,1.57106e+03,7.38897e-19,5.15480e-12
58396111045.1,5.445,1.34016e+06,1.57013e+03,7.37818e-19,5.14526e-12
58420110517.1,5.448,1.34102e+06,1.56921e+03,7.36742e-19,5.13575e-12
58444109989.2,5.450,1.34187e+06,1.56828e+03,7.35667e-19,5.12626e-12
58468109461.2,5.452,1.34273e+06,1.56736e+03,7.34595e-19,5.11680e-12
58492108933.2,5.454,1.34358e+06,1.56644e+03,7.33525e-19,5.10735e-12
58516108405.3,5.457,1.34444e+06,1.56552e+03,7.32457e-19,5.09793e-12
58540107877.3,5.459,1.34530e+06,1.56460e+03,7.31391e-19,5.08853e-12
58564107349.3,5.461,1.34615e+06,1.56368e+03,7.30327e-19,5.07915e-12
58588106821.4,5.463,1.34701e+06,1.56276e+03,7.29265e-19,5.06980e-12
58612106293.4,5.466,1.34786e+06,1.56185e+03,7.28205e-19,5.06046e-12
58636105765.4,5.468,1.34872e+06,1.56093e+03,7.27147e-19,5.05115e-12
58660105237.5,5.470,1.34958e+06,1.56002e+03,7.26091e-19,5.04186e-12
