#Planet: 0.8000 Mjup, 1.5000 Rjup, 0.050 au 
#Star: 1.000 Msun, 1.778 Lsun 
#Spectrum: 1096 ergs/s/cm2, scaled-solar, [0.620,91.165] nm
#Tutorial example planet w/ 10xZ_solar H,He,C,O. Scaled solar spectrum.
r,r/Rp,v,T,rho,heat_ion
40569882623.6,3.783,7.23420e+05,2.68990e+03,2.85160e-18,2.86275e-11
40572875418.4,3.783,7.23522e+05,2.68958e+03,2.85078e-18,2.86168e-11
40575868213.3,3.784,7.23624e+05,2.68926e+03,2.84996e-18,2.86061e-11
40578861008.2,3.784,7.23726e+05,2.68894e+03,2.84914e-18,2.85954e-11
40581853803.0,3.784,7.23827e+05,2.68863e+03,2.84832e-18,2.85847e-11
40584846597.9,3.785,7.23929e+05,2.68831e+03,2.84750e-18,2.85740e-11
40587839392.8,3.785,7.24031e+05,2.68799e+03,2.84668e-18,2.85633e-11
40590832187.6,3.785,7.24133e+05,2.68767e+03,2.84586e-18,2.85526e-11
40593824982.5,3.785,7.24234e+05,2.68735e+03,2.84504e-18,2.85419e-11
40596817777.4,3.786,7.24336e+05,2.68703e+03,2.84422e-18,2.85312e-11
40599810572.3,3.786,7.24438e+05,2.68671e+03,2.84340e-18,2.85205e-11
40602803367.1,3.786,7.24540e+05,2.68639e+03,2.84258e-18,2.85099e-11
40605796162.0,3.787,7.24642e+05,2.68607e+03,2.84176e-18,2.84992e-11
40608788956.9,3.787,7.24744e+05,2.68575e+03,2.84094e-18,2.84885e-11
40611781751.7,3.787,7.24845e+05,2.68543e+03,2.84013e-18,2.84779e-11
40614774546.6,3.787,7.24947e+05,2.68511e+03,2.83931e-18,2.84672e-11
40617767341.5,3.788,7.25049e+05,2.68480e+03,2.83849e-18,2.84566e-11
40620760136.3,3.788,7.25151e+05,2.68448e+03,2.83768e-18,2.84459e-11
40623752931.2,3.788,7.25253e+05,2.68416e+03,2.83686e-18,2.84353e-11
40626745726.1,3.788,7.25355e+05,2.68384e+03,2.83604e-18,2.84246e-11
40629738520.9,3.789,7.25456e+05,2.68352e+03,2.83523e-18,2.84140e-11
40632731315.8,3.789,7.25558e+05,2.68320e+03,2.83441e-18,2.84034e-11
40635724110.7,3.789,7.25660e+05,2.68288e+03,2.83360e-18,2.83928e-11
40638716905.6,3.790,7.25762e+05,2.68257e+03,2.83278e-18,2.83822e-11
40641709700.4,3.790,7.25864e+05,2.68225e+03,2.83197e-18,2.83716e-11
40644702495.3,3.790,7.25965e+05,2.68193e+03,2.83115e-18,2.83610e-11
40647695290.2,3.790,7.26067e+05,2.68161e+03,2.83034e-18,2.83504e-11
40650688085.0,3.791,7.26169e+05,2.68129e+03,2.82953e-18,2.83398e-11
40653680879.9,3.791,7.26271e+05,2.68098e+03,2.82871e-18,2.83292e-11
40656673674.8,3.791,7.26372e+05,2.68066e+03,2.82790e-18,2.83186e-11
40659666469.6,3.792,7.26474e+05,2.68034e+03,2.82709e-18,2.83081e-11
40662659264.5,3.792,7.26576e+05,2.68002e+03,2.82628e-18,2.82975e-11
40665652059.4,3.792,7.26677e+05,2.67971e+03,2.82547e-18,2.82869e-11
40668644854.2,3.792,7.26779e+05,2.67939e+03,2.82466e-18,2.82764e-11
40671637649.1,3.793,7.26880e+05,2.67907e+03,2.82385e-18,2.82658e-11
40674630444.0,3.793,7.26982e+05,2.67876e+03,2.82304e-18,2.82553e-11
40677623238.9,3.793,7.27083e+05,2.67844e+03,2.82223e-18,2.82448e-11
40680616033.7,3.793,7.27185e+05,2.67812e+03,2.82142e-18,2.82342e-11
40683608828.6,3.794,7.27286e+05,2.67781e+03,2.82061e-18,2.82237e-11
40686601623.5,3.794,7.27388e+05,2.67749e+03,2.81980e-18,2.82132e-11
40689594418.3,3.794,7.27489e+05,2.67717e+03,2.81899e-18,2.82027e-11
40692587213.2,3.795,7.27590e+05,2.67686e+03,2.81819e-18,2.81922e-11
40695580008.1,3.795,7.27691e+05,2.67654e+03,2.81738e-18,2.81817e-11
40698572802.9,3.795,7.27793e+05,2.67623e+03,2.81657e-18,2.81712e-11
40701565597.8,3.795,7.27894e+05,2.67591e+03,2.81577e-18,2.81607e-11
40704558392.7,3.796,7.27995e+05,2.67560e+03,2.81496e-18,2.81503e-11
40707551187.5,3.796,7.28096e+05,2.67528e+03,2.81416e-18,2.81398e-11
40710543982.4,3.796,7.28197e+05,2.67497e+03,2.81335e-18,2.81293e-11
40713536777.3,3.797,7.28298e+05,2.67465e+03,2.81255e-18,2.81189e-11
40716529572.1,3.797,7.28399e+05,2.67434e+03,2.81175e-18,2.81084e-11
40719522367.0,3.797,7.28500e+05,2.67403e+03,2.81095e-18,2.80980e-11
40722515161.9,3.797,7.28601e+05,2.67371e+03,2.81014e-18,2.80876e-11
40725507956.8,3.798,7.28702e+05,2.67340e+03,2.80934e-18,2.80771e-11
40728500751.6,3.798,7.28802e+05,2.67308e+03,2.80854e-18,2.80667e-11
40731493546.5,3.798,7.28903e+05,2.67277e+03,2.80774e-18,2.80563e-11
40734486341.4,3.799,7.29004e+05,2.67246e+03,2.80694e-18,2.80459e-11
40737479136.2,3.799,7.29104e+05,2.67215e+03,2.80614e-18,2.80355e-11
40740471931.1,3.799,7.29205e+05,2.67183e+03,2.80534e-18,2.80251e-11
40743464726.0,3.799,7.29305e+05,2.67152e+03,2.80454e-18,2.80147e-11
40746457520.8,3.800,7.29406e+05,2.67121e+03,2.80374e-18,2.80044e-11
40749450315.7,3.800,7.29506e+05,2.67090e+03,2.80295e-18,2.79940e-11
40752443110.6,3.800,7.29606e+05,2.67058e+03,2.80215e-18,2.79836e-11
40755435905.4,3.800,7.29707e+05,2.67027e+03,2.80135e-18,2.79733e-11
40758428700.3,3.801,7.29807e+05,2.66996e+03,2.80056e-18,2.79629e-11
40761421495.2,3.801,7.29907e+05,2.66965e+03,2.79976e-18,2.79526e-11
40764414290.1,3.801,7.30007e+05,2.66934e+03,2.79897e-18,2.79422e-11
40767407084.9,3.802,7.30107e+05,2.66903e+03,2.79817e-18,2.79319e-11
40770399879.8,3.802,7.30207e+05,2.66872e+03,2.79738e-18,2.79216e-11
40773392674.7,3.802,7.30307e+05,2.66841e+03,2.79659e-18,2.79113e-11
40776385469.5,3.802,7.30407e+05,2.66810e+03,2.79579e-18,2.79010e-11
40779378264.4,3.803,7.30507e+05,2.66779e+03,2.79500e-18,2.78907e-11
40782371059.3,3.803,7.30607e+05,2.66748e+03,2.79421e-18,2.78804e-11
40785363854.1,3.803,7.30706e+05,2.66717e+03,2.79342e-18,2.78701e-11
40788356649.0,3.804,7.30806e+05,2.66686e+03,2.79263e-18,2.78598e-11
40791349443.9,3.804,7.30906e+05,2.66655e+03,2.79183e-18,2.78495e-11
40794342238.7,3.804,7.31005e+05,2.66624e+03,2.79104e-18,2.78393e-11
40797335033.6,3.804,7.31105e+05,2.66593e+03,2.79025e-18,2.78290e-11
40800327828.5,3.805,7.31205e+05,2.66562e+03,2.78947e-18,2.78187e-11
40803320623.4,3.805,7.31304e+05,2.66531e+03,2.78868e-18,2.78085e-11
40806313418.2,3.805,7.31404e+05,2.66500e+03,2.78789e-18,2.77983e-11
40809306213.1,3.805,7.31503e+05,2.66469e+03,2.78710e-18,2.77880e-11
40812299008.0,3.806,7.31602e+05,2.66438e+03,2.78631e-18,2.77778e-11
40815291802.8,3.806,7.31702e+05,2.66408e+03,2.78553e-18,2.77676e-11
40818284597.7,3.806,7.31801e+05,2.66377e+03,2.78474e-18,2.77574e-11
40821277392.6,3.807,7.31900e+05,2.66346e+03,2.78396e-18,2.77472e-11
40824270187.4,3.807,7.31999e+05,2.66315e+03,2.78317e-18,2.77369e-11
40827262982.3,3.807,7.32099e+05,2.66285e+03,2.78238e-18,2.77268e-11
40830255777.2,3.807,7.32198e+05,2.66254e+03,2.78160e-18,2.77166e-11
40833248572.0,3.808,7.32297e+05,2.66223e+03,2.78082e-18,2.77064e-11
40836241366.9,3.808,7.32396e+05,2.66192e+03,2.78003e-18,2.76962e-11
40839234161.8,3.808,7.32495e+05,2.66162e+03,2.77925e-18,2.76860e-11
40842226956.7,3.809,7.32594e+05,2.66131e+03,2.77847e-18,2.76759e-11
40845219751.5,3.809,7.32693e+05,2.66100e+03,2.77768e-18,2.76657e-11
40848212546.4,3.809,7.32792e+05,2.66070e+03,2.77690e-18,2.76555e-11
40851205341.3,3.809,7.32891e+05,2.66039e+03,2.77612e-18,2.76454e-11
40854198136.1,3.810,7.32990e+05,2.66009e+03,2.77534e-18,2.76353e-11
40857190931.0,3.810,7.33088e+05,2.65978e+03,2.77456e-18,2.76251e-11
40860183725.9,3.810,7.33187e+05,2.65947e+03,2.77378e-18,2.76150e-11
40863176520.7,3.811,7.33286e+05,2.65917e+03,2.77300e-18,2.76049e-11
40866169315.6,3.811,7.33385e+05,2.65886e+03,2.77222e-18,2.75947e-11
40869162110.5,3.811,7.33483e+05,2.65856e+03,2.77144e-18,2.75846e-11
40872154905.3,3.811,7.33582e+05,2.65825e+03,2.77066e-18,2.75745e-11
40875147700.2,3.812,7.33681e+05,2.65795e+03,2.76988e-18,2.75644e-11
40878140495.1,3.812,7.33780e+05,2.65764e+03,2.76910e-18,2.75543e-11
40881133290.0,3.812,7.33878e+05,2.65734e+03,2.76833e-18,2.75442e-11
40884126084.8,3.812,7.33977e+05,2.65703e+03,2.76755e-18,2.75342e-11
40887118879.7,3.813,7.34075e+05,2.65673e+03,2.76677e-18,2.75241e-11
40890111674.6,3.813,7.34174e+05,2.65642e+03,2.76600e-18,2.75140e-11
40893104469.4,3.813,7.34273e+05,2.65612e+03,2.76522e-18,2.75039e-11
40896097264.3,3.814,7.34371e+05,2.65581e+03,2.76445e-18,2.74939e-11
40899090059.2,3.814,7.34470e+05,2.65551e+03,2.76367e-18,2.74838e-11
40902082854.0,3.814,7.34568e+05,2.65521e+03,2.76289e-18,2.74738e-11
40905075648.9,3.814,7.34667e+05,2.65490e+03,2.76212e-18,2.74637e-11
40908068443.8,3.815,7.34765e+05,2.65460e+03,2.76135e-18,2.74537e-11
40911061238.6,3.815,7.34864e+05,2.65429e+03,2.76057e-18,2.74436e-11
40914054033.5,3.815,7.34962e+05,2.65399e+03,2.75980e-18,2.74336e-11
40917046828.4,3.816,7.35060e+05,2.65369e+03,2.75903e-18,2.74236e-11
40920039623.3,3.816,7.35159e+05,2.65338e+03,2.75825e-18,2.74136e-11
40923032418.1,3.816,7.35257e+05,2.65308e+03,2.75748e-18,2.74035e-11
40926025213.0,3.816,7.35356e+05,2.65278e+03,2.75671e-18,2.73935e-11
40929018007.9,3.817,7.35454e+05,2.65247e+03,2.75594e-18,2.73835e-11
40932010802.7,3.817,7.35552e+05,2.65217e+03,2.75516e-18,2.73735e-11
40935003597.6,3.817,7.35651e+05,2.65187e+03,2.75439e-18,2.73635e-11
40937996392.5,3.817,7.35749e+05,2.65156e+03,2.75362e-18,2.73535e-11
40940989187.3,3.818,7.35847e+05,2.65126e+03,2.75285e-18,2.73436e-11
40943981982.2,3.818,7.35946e+05,2.65096e+03,2.75208e-18,2.73336e-11
40946974777.1,3.818,7.36044e+05,2.65066e+03,2.75131e-18,2.73236e-11
40949967571.9,3.819,7.36142e+05,2.65035e+03,2.75054e-18,2.73136e-11
40952960366.8,3.819,7.36241e+05,2.65005e+03,2.74977e-18,2.73037e-11
40955953161.7,3.819,7.36339e+05,2.64975e+03,2.74900e-18,2.72937e-11
40958945956.6,3.819,7.36437e+05,2.64945e+03,2.74824e-18,2.72838e-11
40961938751.4,3.820,7.36535e+05,2.64914e+03,2.74747e-18,2.72738e-11
40964931546.3,3.820,7.36634e+05,2.64884e+03,2.74670e-18,2.72639e-11
40967924341.2,3.820,7.36732e+05,2.64854e+03,2.74593e-18,2.72539e-11
40970917136.0,3.821,7.36830e+05,2.64824e+03,2.74517e-18,2.72440e-11
40973909930.9,3.821,7.36928e+05,2.64794e+03,2.74440e-18,2.72341e-11
40976902725.8,3.821,7.37027e+05,2.64763e+03,2.74363e-18,2.72241e-11
40979895520.6,3.821,7.37125e+05,2.64733e+03,2.74287e-18,2.72142e-11
40982888315.5,3.822,7.37223e+05,2.64703e+03,2.74210e-18,2.72043e-11
40985881110.4,3.822,7.37321e+05,2.64673e+03,2.74133e-18,2.71944e-11
40988873905.2,3.822,7.37419e+05,2.64643e+03,2.74057e-18,2.71845e-11
40991866700.1,3.823,7.37518e+05,2.64613e+03,2.73980e-18,2.71746e-11
40994859495.0,3.823,7.37616e+05,2.64582e+03,2.73904e-18,2.71647e-11
40997852289.8,3.823,7.37714e+05,2.64552e+03,2.73828e-18,2.71548e-11
41000845084.7,3.823,7.37812e+05,2.64522e+03,2.73751e-18,2.71449e-11
41003837879.6,3.824,7.37910e+05,2.64492e+03,2.73675e-18,2.71350e-11
41006830674.5,3.824,7.38008e+05,2.64462e+03,2.73598e-18,2.71252e-11
41009823469.3,3.824,7.38107e+05,2.64432e+03,2.73522e-18,2.71153e-11
41012816264.2,3.824,7.38205e+05,2.64402e+03,2.73446e-18,2.71054e-11
41015809059.1,3.825,7.38303e+05,2.64372e+03,2.73370e-18,2.70956e-11
41018801853.9,3.825,7.38401e+05,2.64342e+03,2.73293e-18,2.70857e-11
41021794648.8,3.825,7.38499e+05,2.64312e+03,2.73217e-18,2.70759e-11
41024787443.7,3.826,7.38597e+05,2.64282e+03,2.73141e-18,2.70660e-11
41027780238.5,3.826,7.38695e+05,2.64252e+03,2.73065e-18,2.70562e-11
41030773033.4,3.826,7.38793e+05,2.64222e+03,2.72989e-18,2.70463e-11
41033765828.3,3.826,7.38892e+05,2.64192e+03,2.72913e-18,2.70365e-11
41036758623.1,3.827,7.38990e+05,2.64161e+03,2.72837e-18,2.70267e-11
41039751418.0,3.827,7.39088e+05,2.64131e+03,2.72761e-18,2.70169e-11
41042744212.9,3.827,7.39186e+05,2.64101e+03,2.72685e-18,2.70070e-11
41045737007.8,3.828,7.39284e+05,2.64071e+03,2.72609e-18,2.69972e-11
41048729802.6,3.828,7.39382e+05,2.64041e+03,2.72533e-18,2.69874e-11
41051722597.5,3.828,7.39480e+05,2.64011e+03,2.72457e-18,2.69776e-11
41054715392.4,3.828,7.39578e+05,2.63982e+03,2.72381e-18,2.69678e-11
41057708187.2,3.829,7.39676e+05,2.63952e+03,2.72305e-18,2.69580e-11
41060700982.1,3.829,7.39774e+05,2.63922e+03,2.72230e-18,2.69482e-11
41063693777.0,3.829,7.39872e+05,2.63892e+03,2.72154e-18,2.69385e-11
41066686571.8,3.829,7.39970e+05,2.63862e+03,2.72078e-18,2.69287e-11
41069679366.7,3.830,7.40068e+05,2.63832e+03,2.72002e-18,2.69189e-11
41072672161.6,3.830,7.40166e+05,2.63802e+03,2.71927e-18,2.69091e-11
41075664956.4,3.830,7.40265e+05,2.63772e+03,2.71851e-18,2.68994e-11
41078657751.3,3.831,7.40363e+05,2.63742e+03,2.71776e-18,2.68896e-11
41081650546.2,3.831,7.40461e+05,2.63712e+03,2.71700e-18,2.68798e-11
41084643341.1,3.831,7.40559e+05,2.63682e+03,2.71624e-18,2.68701e-11
41087636135.9,3.831,7.40657e+05,2.63652e+03,2.71549e-18,2.68603e-11
41090628930.8,3.832,7.40755e+05,2.63622e+03,2.71473e-18,2.68506e-11
41093621725.7,3.832,7.40853e+05,2.63593e+03,2.71398e-18,2.68409e-11
41096614520.5,3.832,7.40951e+05,2.63563e+03,2.71323e-18,2.68311e-11
41099607315.4,3.833,7.41049e+05,2.63533e+03,2.71247e-18,2.68214e-11
41102600110.3,3.833,7.41147e+05,2.63503e+03,2.71172e-18,2.68117e-11
41105592905.1,3.833,7.41245e+05,2.63473e+03,2.71096e-18,2.68020e-11
41108585700.0,3.833,7.41343e+05,2.63443e+03,2.71021e-18,2.67922e-11
41111578494.9,3.834,7.41441e+05,2.63413e+03,2.70946e-18,2.67825e-11
41114571289.7,3.834,7.41539e+05,2.63384e+03,2.70871e-18,2.67728e-11
41117564084.6,3.834,7.41637e+05,2.63354e+03,2.70795e-18,2.67631e-11
41120556879.5,3.835,7.41735e+05,2.63324e+03,2.70720e-18,2.67534e-11
41123549674.4,3.835,7.41833e+05,2.63294e+03,2.70645e-18,2.67437e-11
41126542469.2,3.835,7.41931e+05,2.63264e+03,2.70570e-18,2.67341e-11
41129535264.1,3.835,7.42029e+05,2.63235e+03,2.70495e-18,2.67244e-11
41132528059.0,3.836,7.42127e+05,2.63205e+03,2.70420e-18,2.67147e-11
41135520853.8,3.836,7.42225e+05,2.63175e+03,2.70345e-18,2.67050e-11
41138513648.7,3.836,7.42323e+05,2.63145e+03,2.70270e-18,2.66954e-11
41141506443.6,3.836,7.42421e+05,2.63115e+03,2.70195e-18,2.66857e-11
41144499238.4,3.837,7.42518e+05,2.63086e+03,2.70120e-18,2.66760e-11
41147492033.3,3.837,7.42616e+05,2.63056e+03,2.70045e-18,2.66664e-11
41150484828.2,3.837,7.42714e+05,2.63026e+03,2.69970e-18,2.66567e-11
41153477623.0,3.838,7.42812e+05,2.62996e+03,2.69895e-18,2.66471e-11
41156470417.9,3.838,7.42910e+05,2.62967e+03,2.69820e-18,2.66375e-11
41159463212.8,3.838,7.43008e+05,2.62937e+03,2.69746e-18,2.66278e-11
41162456007.7,3.838,7.43106e+05,2.62907e+03,2.69671e-18,2.66182e-11
41165448802.5,3.839,7.43204e+05,2.62878e+03,2.69596e-18,2.66086e-11
41168441597.4,3.839,7.43302e+05,2.62848e+03,2.69521e-18,2.65989e-11
41171434392.3,3.839,7.43400e+05,2.62818e+03,2.69447e-18,2.65893e-11
41174427187.1,3.840,7.43498e+05,2.62789e+03,2.69372e-18,2.65797e-11
41177419982.0,3.840,7.43596e+05,2.62759e+03,2.69297e-18,2.65701e-11
41180412776.9,3.840,7.43694e+05,2.62729e+03,2.69223e-18,2.65605e-11
41183405571.7,3.840,7.43791e+05,2.62700e+03,2.69148e-18,2.65509e-11
41186398366.6,3.841,7.43889e+05,2.62670e+03,2.69074e-18,2.65413e-11
41189391161.5,3.841,7.43987e+05,2.62640e+03,2.68999e-18,2.65317e-11
41192383956.3,3.841,7.44085e+05,2.62611e+03,2.68925e-18,2.65221e-11
41195376751.2,3.841,7.44183e+05,2.62581e+03,2.68850e-18,2.65126e-11
41198369546.1,3.842,7.44281e+05,2.62551e+03,2.68776e-18,2.65030e-11
41201362341.0,3.842,7.44379e+05,2.62522e+03,2.68702e-18,2.64934e-11
41204355135.8,3.842,7.44477e+05,2.62492e+03,2.68627e-18,2.64839e-11
41207347930.7,3.843,7.44575e+05,2.62463e+03,2.68553e-18,2.64743e-11
41210340725.6,3.843,7.44672e+05,2.62433e+03,2.68479e-18,2.64647e-11
41213333520.4,3.843,7.44770e+05,2.62403e+03,2.68404e-18,2.64552e-11
41216326315.3,3.843,7.44868e+05,2.62374e+03,2.68330e-18,2.64456e-11
41239570265.2,3.846,7.45628e+05,2.62144e+03,2.67754e-18,2.63716e-11
41262814215.0,3.848,7.46388e+05,2.61915e+03,2.67181e-18,2.62979e-11
41286058164.9,3.850,7.47147e+05,2.61687e+03,2.66609e-18,2.62245e-11
41309302114.7,3.852,7.47905e+05,2.61459e+03,2.66039e-18,2.61513e-11
41332546064.6,3.854,7.48664e+05,2.61231e+03,2.65470e-18,2.60784e-11
41355790014.5,3.856,7.49421e+05,2.61004e+03,2.64904e-18,2.60058e-11
41379033964.3,3.859,7.50178e+05,2.60777e+03,2.64339e-18,2.59335e-11
41402277914.2,3.861,7.50935e+05,2.60551e+03,2.63777e-18,2.58615e-11
41425521864.0,3.863,7.51690e+05,2.60326e+03,2.63216e-18,2.57897e-11
41448765813.9,3.865,7.52444e+05,2.60101e+03,2.62658e-18,2.57183e-11
41472009763.8,3.867,7.53196e+05,2.59877e+03,2.62101e-18,2.56471e-11
41495253713.6,3.869,7.53947e+05,2.59654e+03,2.61547e-18,2.55763e-11
41518497663.5,3.872,7.54696e+05,2.59432e+03,2.60995e-18,2.55058e-11
41541741613.3,3.874,7.55441e+05,2.59210e+03,2.60446e-18,2.54357e-11
41564985563.2,3.876,7.56184e+05,2.58990e+03,2.59899e-18,2.53658e-11
41588229513.1,3.878,7.56924e+05,2.58771e+03,2.59355e-18,2.52964e-11
41611473462.9,3.880,7.57660e+05,2.58552e+03,2.58813e-18,2.52273e-11
41634717412.8,3.882,7.58393e+05,2.58336e+03,2.58275e-18,2.51585e-11
41657961362.6,3.885,7.59122e+05,2.58120e+03,2.57739e-18,2.50901e-11
41681205312.5,3.887,7.59848e+05,2.57905e+03,2.57205e-18,2.50221e-11
41704449262.4,3.889,7.60571e+05,2.57691e+03,2.56675e-18,2.49544e-11
41727693212.2,3.891,7.61290e+05,2.57479e+03,2.56146e-18,2.48870e-11
41750937162.1,3.893,7.62008e+05,2.57267e+03,2.55620e-18,2.48199e-11
41774181112.0,3.895,7.62724e+05,2.57055e+03,2.55096e-18,2.47532e-11
41797425061.8,3.898,7.63439e+05,2.56845e+03,2.54574e-18,2.46866e-11
41820669011.7,3.900,7.64154e+05,2.56634e+03,2.54053e-18,2.46203e-11
41843912961.5,3.902,7.64869e+05,2.56424e+03,2.53534e-18,2.45543e-11
41867156911.4,3.904,7.65585e+05,2.56215e+03,2.53015e-18,2.44884e-11
41890400861.3,3.906,7.66302e+05,2.56005e+03,2.52498e-18,2.44227e-11
41913644811.1,3.908,7.67020e+05,2.55795e+03,2.51982e-18,2.43572e-11
41936888761.0,3.911,7.67740e+05,2.55585e+03,2.51467e-18,2.42919e-11
41960132710.8,3.913,7.68462e+05,2.55375e+03,2.50952e-18,2.42267e-11
41983376660.7,3.915,7.69186e+05,2.55165e+03,2.50438e-18,2.41617e-11
42006620610.6,3.917,7.69912e+05,2.54955e+03,2.49926e-18,2.40969e-11
42029864560.4,3.919,7.70640e+05,2.54745e+03,2.49413e-18,2.40322e-11
42053108510.3,3.921,7.71369e+05,2.54535e+03,2.48902e-18,2.39677e-11
42076352460.1,3.924,7.72101e+05,2.54324e+03,2.48392e-18,2.39033e-11
42099596410.0,3.926,7.72834e+05,2.54114e+03,2.47882e-18,2.38392e-11
42122840359.9,3.928,7.73569e+05,2.53904e+03,2.47373e-18,2.37752e-11
42146084309.7,3.930,7.74305e+05,2.53693e+03,2.46866e-18,2.37113e-11
42169328259.6,3.932,7.75042e+05,2.53483e+03,2.46359e-18,2.36477e-11
42192572209.4,3.934,7.75781e+05,2.53272e+03,2.45853e-18,2.35842e-11
42215816159.3,3.937,7.76521e+05,2.53062e+03,2.45349e-18,2.35209e-11
42239060109.2,3.939,7.77263e+05,2.52852e+03,2.44845e-18,2.34578e-11
42262304059.0,3.941,7.78005e+05,2.52642e+03,2.44342e-18,2.33949e-11
42285548008.9,3.943,7.78748e+05,2.52432e+03,2.43841e-18,2.33321e-11
42308791958.7,3.945,7.79493e+05,2.52222e+03,2.43340e-18,2.32696e-11
42332035908.6,3.947,7.80238e+05,2.52012e+03,2.42841e-18,2.32072e-11
42355279858.5,3.950,7.80984e+05,2.51803e+03,2.42343e-18,2.31450e-11
42378523808.3,3.952,7.81731e+05,2.51593e+03,2.41846e-18,2.30830e-11
42401767758.2,3.954,7.82479e+05,2.51384e+03,2.41350e-18,2.30212e-11
42425011708.0,3.956,7.83228e+05,2.51175e+03,2.40855e-18,2.29596e-11
42448255657.9,3.958,7.83977e+05,2.50966e+03,2.40361e-18,2.28982e-11
42471499607.8,3.960,7.84727e+05,2.50757e+03,2.39869e-18,2.28369e-11
42494743557.6,3.963,7.85478e+05,2.50549e+03,2.39377e-18,2.27759e-11
42517987507.5,3.965,7.86229e+05,2.50340e+03,2.38887e-18,2.27151e-11
42541231457.3,3.967,7.86981e+05,2.50132e+03,2.38398e-18,2.26544e-11
42564475407.2,3.969,7.87733e+05,2.49924e+03,2.37910e-18,2.25939e-11
42587719357.1,3.971,7.88486e+05,2.49716e+03,2.37424e-18,2.25337e-11
42610963306.9,3.973,7.89240e+05,2.49509e+03,2.36938e-18,2.24736e-11
42634207256.8,3.976,7.89994e+05,2.49301e+03,2.36454e-18,2.24137e-11
42657451206.7,3.978,7.90748e+05,2.49094e+03,2.35971e-18,2.23540e-11
42680695156.5,3.980,7.91503e+05,2.48887e+03,2.35489e-18,2.22945e-11
42703939106.4,3.982,7.92259e+05,2.48681e+03,2.35009e-18,2.22351e-11
42727183056.2,3.984,7.93015e+05,2.48474e+03,2.34529e-18,2.21760e-11
42750427006.1,3.986,7.93771e+05,2.48268e+03,2.34051e-18,2.21171e-11
42773670956.0,3.989,7.94528e+05,2.48062e+03,2.33574e-18,2.20583e-11
42796914905.8,3.991,7.95285e+05,2.47857e+03,2.33098e-18,2.19997e-11
42820158855.7,3.993,7.96043e+05,2.47651e+03,2.32624e-18,2.19414e-11
42843402805.5,3.995,7.96801e+05,2.47446e+03,2.32150e-18,2.18832e-11
42866646755.4,3.997,7.97559e+05,2.47241e+03,2.31678e-18,2.18252e-11
42889890705.3,4.000,7.98318e+05,2.47036e+03,2.31207e-18,2.17673e-11
42913134655.1,4.002,7.99077e+05,2.46832e+03,2.30737e-18,2.17097e-11
42936378605.0,4.004,7.99837e+05,2.46628e+03,2.30269e-18,2.16523e-11
42959622554.8,4.006,8.00597e+05,2.46424e+03,2.29801e-18,2.15950e-11
42982866504.7,4.008,8.01357e+05,2.46220e+03,2.29335e-18,2.15379e-11
43006110454.6,4.010,8.02117e+05,2.46016e+03,2.28870e-18,2.14811e-11
43029354404.4,4.013,8.02878e+05,2.45813e+03,2.28406e-18,2.14244e-11
43052598354.3,4.015,8.03639e+05,2.45610e+03,2.27944e-18,2.13678e-11
43075842304.1,4.017,8.04401e+05,2.45408e+03,2.27482e-18,2.13115e-11
43099086254.0,4.019,8.05162e+05,2.45205e+03,2.27022e-18,2.12554e-11
43122330203.9,4.021,8.05924e+05,2.45003e+03,2.26563e-18,2.11994e-11
43145574153.7,4.023,8.06687e+05,2.44801e+03,2.26105e-18,2.11436e-11
43168818103.6,4.026,8.07449e+05,2.44599e+03,2.25648e-18,2.10880e-11
43192062053.4,4.028,8.08212e+05,2.44398e+03,2.25193e-18,2.10326e-11
43215306003.3,4.030,8.08975e+05,2.44197e+03,2.24738e-18,2.09773e-11
43238549953.2,4.032,8.09739e+05,2.43996e+03,2.24285e-18,2.09222e-11
43261793903.0,4.034,8.10502e+05,2.43795e+03,2.23833e-18,2.08674e-11
43285037852.9,4.036,8.11266e+05,2.43595e+03,2.23382e-18,2.08126e-11
43308281802.7,4.039,8.12030e+05,2.43395e+03,2.22932e-18,2.07581e-11
43331525752.6,4.041,8.12795e+05,2.43195e+03,2.22484e-18,2.07037e-11
43354769702.5,4.043,8.13560e+05,2.42996e+03,2.22036e-18,2.06496e-11
43378013652.3,4.045,8.14325e+05,2.42796e+03,2.21590e-18,2.05956e-11
43401257602.2,4.047,8.15090e+05,2.42597e+03,2.21145e-18,2.05417e-11
43424501552.1,4.049,8.15855e+05,2.42398e+03,2.20701e-18,2.04881e-11
43447745501.9,4.052,8.16621e+05,2.42200e+03,2.20258e-18,2.04346e-11
43470989451.8,4.054,8.17387e+05,2.42002e+03,2.19817e-18,2.03813e-11
43494233401.6,4.056,8.18153e+05,2.41804e+03,2.19376e-18,2.03281e-11
43517477351.5,4.058,8.18919e+05,2.41606e+03,2.18937e-18,2.02752e-11
43540721301.4,4.060,8.19686e+05,2.41409e+03,2.18499e-18,2.02224e-11
43563965251.2,4.062,8.20453e+05,2.41211e+03,2.18061e-18,2.01698e-11
43587209201.1,4.065,8.21220e+05,2.41014e+03,2.17625e-18,2.01173e-11
43610453150.9,4.067,8.21987e+05,2.40818e+03,2.17191e-18,2.00650e-11
43633697100.8,4.069,8.22754e+05,2.40621e+03,2.16757e-18,2.00129e-11
